,initial position of a,initial position of b,initial velocity of a,initial velocity of b,mass of a,mass of b,final position of a,final position of b,final velocity of a,final velocity of b,if collided
7805,1.2057301087804588,4.042352374481273,-0.32840282144130106,0.11090251047075061,16479712615.88129,26999793777.807617,0.9807321257913163,4.090140253973466,-0.12772286536919877,-0.01158538817957979,2.83666619443075
7806,0.059118490776944865,3.0987319445656416,-0.32380972676597075,0.12330609189408137,42159973831.7249,42961910179.68579,-0.11912005184683751,3.079184115662913,-0.037510035181467324,-0.15764946745488348,3.0396581622960217
7807,4.615689261684652,1.5531575573222507,-0.7324145070943817,-0.7049855775641545,49187982249.82229,28198419013.565327,3.779048678508415,1.0299789944639686,-0.9486188911138418,-0.3278489232585707,2.7490696840444464
7808,1.8323884576117337,4.666215850727993,0.29121121285979923,0.3628138102700962,20808088186.132748,25419327289.166878,2.229858849683379,4.9420466206338185,0.5068754647883269,0.18627252254539867,2.7121877709504396
7809,3.9237929732452077,0.6729636679726847,0.04249880237202275,-0.21971771062653933,29115405201.052284,43028275279.78301,3.8345038868597694,0.5424212207471415,-0.21997554059191232,-0.04211247777479256,3.2508555246456554
7810,0.17606367641645637,4.5209345130651934,-0.9361435308675061,0.1913775972831624,13163780386.178137,24838311555.15239,-0.7224049180968164,4.692345190007176,-0.865935221291957,0.15416867643984258,4.344983588089769
7811,0.18717043319875337,2.582440769775505,0.1731087430616629,0.055554280475939244,17448778564.70355,16270764438.310148,0.46122288927185173,2.5297429455323446,0.3853296680904996,-0.17203158014323894,2.0685200562604926
7812,2.5450967365142225,4.1909967996834,-0.80949807486036,0.5085265310513745,49028143719.89489,19427876470.438004,1.9069466727060846,4.267109889936413,-0.5031454602669189,-0.2645842121689347,1.646031857196801
7813,0.2730164787163353,3.352056270569319,0.3822939301001351,0.05939312841489586,25115117209.764183,45122713617.650185,0.8320338332438005,3.313085866245187,0.7630048128952647,-0.15250898645907388,2.4810520330013865
7814,0.14098341976986617,1.5234464397247143,0.11506240775794718,0.9967472650837237,12276507671.156628,29941319677.612335,0.6648525345710711,2.3525752187472158,0.8822643467578376,0.6821799517230938,1.382551181068937
7815,4.426673927950548,3.598350313484403,0.8983483604844522,-0.25206872452983586,44332160767.47278,28976071544.036884,4.892183434282264,4.008394445188265,0.7490104337619078,-0.02358802913663411,0.0
7816,3.1047495916959065,2.4965126418890398,-0.8524638880541842,-0.9311477474681822,49853765498.72704,34105647145.166912,2.220729116378032,1.6119280304575683,-0.9597501200584151,-0.7743226144098735,0.0
7817,3.14424959836088,0.32855394673326543,0.8165146505012244,0.14301503555762252,20372104533.56892,15103235079.100723,3.905082049740126,0.5466763069952408,0.7113165343736478,0.28491225209841026,2.815763000095864
7818,1.6832679993793442,3.1759482660967784,-0.8120543722448292,-0.9676779579881132,47371329903.99227,46024724020.018105,1.0806215098465182,1.992915852718942,-2.029184318414254,0.28506315982810054,0.0
7819,1.7941686982173632,4.010906481596696,0.6759602110466396,0.5607891372495832,14105838992.350641,18278863585.6103,2.6037601511631627,4.468572097312838,0.9594779508511351,0.34199787758365335,1.864811946149675
