,initial position of a,initial position of b,initial velocity of a,initial velocity of b,mass of a,mass of b,final position of a,final position of b,final velocity of a,final velocity of b,if collided
962,3.0,2.0,-0.9143918987809421,0.26750676687600805,10000000000.0,10000000000.0,2.6541816050943825,1.6989979515138565,0.2937868521993887,-0.9406719841043306,0.0
963,3.0,2.0,0.3430402834604347,0.1546760474922384,10000000000.0,10000000000.0,2.954866224990874,2.5428501059618274,-0.7217026028611903,1.219418933813865,0.41201611902904656
964,3.0,2.0,-0.8573258466271978,-0.3899775217980572,10000000000.0,10000000000.0,2.1729200655696177,1.5799012963419576,0.09211863674524996,-1.3394220051705061,0.0
965,3.0,2.0,0.6555956380920522,-0.6069880758773174,10000000000.0,10000000000.0,3.4556684272465645,1.5929391349681883,0.3232776451864154,-0.2746700829716812,1.0001262516973999
966,3.0,2.0,-0.1635356197727309,-0.36755369004687766,10000000000.0,10000000000.0,2.455484628809083,2.013426061371315,-1.1828216062936627,0.6517322964740602,0.4420585674377677
967,3.0,2.0,0.6564456478276053,0.7699396279435768,10000000000.0,10000000000.0,3.330339426077447,3.095903211166166,2.0257917043563163,-0.5994064285851277,0.0
968,3.0,2.0,0.12196783097042552,-0.2684896259404801,10000000000.0,10000000000.0,2.8031904561707086,2.0502877488592404,-0.5802776889410172,0.4337558939709607,0.7529027073114682
969,3.0,2.0,-0.21637708703433,0.42628096647995695,10000000000.0,10000000000.0,2.951605853814619,2.2582770352430637,0.7364607282203677,-0.5265568487747464,0.0
970,3.0,2.0,0.08488139326667965,-0.04178460774639592,10000000000.0,10000000000.0,2.6634364229253187,2.379660362594978,-1.2000230480231384,1.2431198335434215,0.28377606033034075
971,3.0,2.0,-0.39580443974205326,-0.9399567653809919,10000000000.0,10000000000.0,2.318955060073961,1.345283734803,-0.9713044121585709,-0.36445679296447553,0.9736713252709608
972,3.0,2.0,-0.3415683009474262,-0.688521261139396,10000000000.0,10000000000.0,2.327938789032238,1.6419716488809224,-1.09418555609404,0.06409599400722225,0.6859671401513154
973,3.0,2.0,-0.995672238241404,0.27555533767207696,10000000000.0,10000000000.0,2.6402824394274598,1.6396726716932644,0.27557029798412697,-0.9956871985534587,0.0
974,3.0,2.0,-0.8844339080554056,0.6198889536735335,10000000000.0,10000000000.0,2.931456057095364,1.8040254430181863,0.568230340374684,-0.832775294756554,0.0
975,3.0,2.0,-0.8582745115767239,0.10936591205352131,10000000000.0,10000000000.0,2.5511321073162794,1.7000341840204989,0.2182533739388669,-0.9671619734620674,0.0
976,3.0,2.0,0.550796218848493,0.5833999488421862,10000000000.0,10000000000.0,3.107358389869488,3.0267243582044254,2.039308814040562,-0.9051126463498794,0.0
977,3.0,2.0,0.8666924307816282,0.4427350675818553,10000000000.0,10000000000.0,3.55615692236427,2.753270575999217,0.19782848426214225,1.1115990141013363,0.8028863463650531
978,3.0,2.0,-0.061487774727430944,-0.7891272803018714,10000000000.0,10000000000.0,2.683017842202547,1.4663671027681768,-0.5415426333780174,-0.30907242165128596,1.0000727572765604
979,3.0,2.0,-0.5683442936343857,-0.6353977545253076,10000000000.0,10000000000.0,1.971163640420636,1.8250943114196896,-2.0287800794617703,0.8250380313020794,0.1460693290009465
980,3.0,2.0,-0.8403465081973627,-0.3716577002911601,10000000000.0,10000000000.0,2.1909100277980667,1.59720696413421,0.10908764275432235,-1.3210918512428405,0.0
981,3.0,2.0,0.43921523932407114,0.8090348464338231,10000000000.0,10000000000.0,3.3862663138891254,2.8618589468601843,1.422476646027835,-0.17422656026992817,0.0
982,3.0,2.0,-0.3680475328044803,-0.9741370915557743,10000000000.0,10000000000.0,2.357731575136702,1.3000838005030606,-0.9065780697060404,-0.43560655465421244,1.0000606022818783
983,3.0,2.0,-0.9390827668144617,0.9104975536074609,10000000000.0,10000000000.0,3.154908197715249,1.8165094475990848,0.8144617120008358,-0.8430469252078377,0.0
984,3.0,2.0,-0.20667357120522256,-0.7504692882444155,10000000000.0,10000000000.0,2.5080190377355716,1.5348381028147964,-0.7824042751650102,-0.17473858428463054,0.9731809349207752
985,3.0,2.0,-0.7512798535871357,-0.19775783155798643,10000000000.0,10000000000.0,2.348006821746616,1.7030503968767783,0.19193481245518243,-1.1409724976003102,0.0
986,3.0,2.0,0.5688526796011686,0.2701090608129282,10000000000.0,10000000000.0,3.223742963746541,2.615218776667575,-0.2520393716595821,1.0910011120736827,0.6085241870789657
987,3.0,2.0,0.6152875217903298,-0.9471291758474387,10000000000.0,10000000000.0,3.4358958724416473,1.2322624735012442,0.32976093465639067,-0.6616025887135,1.0001562349957667
988,3.0,2.0,0.5876327726404025,-0.7222811308448918,10000000000.0,10000000000.0,3.3913047765214346,1.4740468652740812,0.26378328749441066,-0.3984316456989007,1.0001309847163515
989,3.0,2.0,0.1637549942548806,0.420357709525099,10000000000.0,10000000000.0,3.0038095444240773,2.580244748085534,1.2459321282505949,-0.6618194244706141,0.0
